,chapter,verse,text,translation_id,book_id,book_name
21,1,22,"And God blessed them, saying, Be fruitful, and multiply, and fill the waters in the seas, and let birds multiply on the earth.",ASV,Gen,Genesis
22,1,23,"And there was evening and there was morning, a fifth day.",ASV,Gen,Genesis
23,1,24,"And God said, Let the earth bring forth living creatures after their kind, cattle, and creeping things, and beasts of the earth after their kind: and it was so.",ASV,Gen,Genesis
24,1,25,"And God made the beasts of the earth after their kind, and the cattle after their kind, and everything that creepeth upon the ground after its kind: and God saw that it was good.",ASV,Gen,Genesis
25,1,26,"And God said, Let us make man in our image, after our likeness: and let them have dominion over the fish of the sea, and over the birds of the heavens, and over the cattle, and over all the earth, and over every creeping thing that creepeth upon the earth.",ASV,Gen,Genesis
26,1,27,"And God created man in his own image, in the image of God created he him; male and female created he them.",ASV,Gen,Genesis
27,1,28,"And God blessed them: and God said unto them, Be fruitful, and multiply, and replenish the earth, and subdue it; and have dominion over the fish of the sea, and over the birds of the heavens, and over every living thing that moveth upon the earth.",ASV,Gen,Genesis
28,1,29,"And God said, Behold, I have given you every herb yielding seed, which is upon the face of all the earth, and every tree, in which is the fruit of a tree yielding seed; to you it shall be for food:",ASV,Gen,Genesis
29,1,30,"and to every beast of the earth, and to every bird of the heavens, and to everything that creepeth upon the earth, wherein there is life, [I have given] every green herb for food: and it was so.",ASV,Gen,Genesis
30,1,31,"And God saw everything that he had made, and, behold, it was very good. And there was evening and there was morning, the sixth day.",ASV,Gen,Genesis
31,2,1,"And the heavens and the earth were finished, and all the host of them.",ASV,Gen,Genesis
32,2,2,And on the seventh day God finished his work which he had made; and he rested on the seventh day from all his work which he had made.,ASV,Gen,Genesis
33,2,3,"And God blessed the seventh day, and hallowed it; because that in it he rested from all his work which God had created and made.",ASV,Gen,Genesis
34,2,4,"These are the generations of the heavens and of the earth when they were created, in the day that Jehovah God made earth and heaven.",ASV,Gen,Genesis
35,2,5,"And no plant of the field was yet in the earth, and no herb of the field had yet sprung up; for Jehovah God had not caused it to rain upon the earth: and there was not a man to till the ground;",ASV,Gen,Genesis
36,2,6,"but there went up a mist from the earth, and watered the whole face of the ground.",ASV,Gen,Genesis
37,2,7,"And Jehovah God formed man of the dust of the ground, and breathed into his nostrils the breath of life; and man became a living soul.",ASV,Gen,Genesis
38,2,8,"And Jehovah God planted a garden eastward, in Eden; and there he put the man whom he had formed.",ASV,Gen,Genesis
39,2,9,"And out of the ground made Jehovah God to grow every tree that is pleasant to the sight, and good for food; the tree of life also in the midst of the garden, and the tree of the knowledge of good and evil.",ASV,Gen,Genesis
40,2,10,"And a river went out of Eden to water the garden; and from thence it was parted, and became four heads.",ASV,Gen,Genesis
41,2,11,"The name of the first is Pishon: that is it which compasseth the whole land of Havilah, where there is gold;",ASV,Gen,Genesis
42,2,12,and the gold of that land is good: there is bdellium and the onyx stone.,ASV,Gen,Genesis
43,2,13,And the name of the second river is Gihon: the same is it that compasseth the whole land of Cush.,ASV,Gen,Genesis
44,2,14,And the name of the third river is Hiddekel: that is it which goeth in front of Assyria. And the fourth river is the Euphrates.,ASV,Gen,Genesis
45,2,15,"And Jehovah God took the man, and put him into the garden of Eden to dress it and to keep it.",ASV,Gen,Genesis
46,2,16,"And Jehovah God commanded the man, saying, Of every tree of the garden thou mayest freely eat:",ASV,Gen,Genesis
47,2,17,"but of the tree of the knowledge of good and evil, thou shalt not eat of it: for in the day that thou eatest thereof thou shalt surely die.",ASV,Gen,Genesis
48,2,18,"And Jehovah God said, It is not good that the man should be alone; I will make him a help meet for him.",ASV,Gen,Genesis
49,2,19,"And out of the ground Jehovah God formed every beast of the field, and every bird of the heavens; and brought them unto the man to see what he would call them: and whatsoever the man called every living creature, that was the name thereof.",ASV,Gen,Genesis
50,2,20,"And the man gave names to all cattle, and to the birds of the heavens, and to every beast of the field; but for man there was not found a help meet for him.",ASV,Gen,Genesis
51,2,21,"And Jehovah God caused a deep sleep to fall upon the man, and he slept; and he took one of his ribs, and closed up the flesh instead thereof:",ASV,Gen,Genesis
52,2,22,"and the rib, which Jehovah God had taken from the man, made he a woman, and brought her unto the man.",ASV,Gen,Genesis
53,2,23,"And the man said, This is now bone of my bones, and flesh of my flesh: she shall be called Woman, because she was taken out of Man.",ASV,Gen,Genesis
54,2,24,"Therefore shall a man leave his father and his mother, and shall cleave unto his wife: and they shall be one flesh.",ASV,Gen,Genesis
55,2,25,"And they were both naked, the man and his wife, and were not ashamed.",ASV,Gen,Genesis
56,3,1,"Now the serpent was more subtle than any beast of the field which Jehovah God had made. And he said unto the woman, Yea, hath God said, Ye shall not eat of any tree of the garden?",ASV,Gen,Genesis
57,3,2,"And the woman said unto the serpent, Of the fruit of the trees of the garden we may eat:",ASV,Gen,Genesis
58,3,3,"but of the fruit of the tree which is in the midst of the garden, God hath said, Ye shall not eat of it, neither shall ye touch it, lest ye die.",ASV,Gen,Genesis
59,3,4,"And the serpent said unto the woman, Ye shall not surely die:",ASV,Gen,Genesis
60,3,5,"for God doth know that in the day ye eat thereof, then your eyes shall be opened, and ye shall be as God, knowing good and evil.",ASV,Gen,Genesis
61,3,6,"And when the woman saw that the tree was good for food, and that it was a delight to the eyes, and that the tree was to be desired to make one wise, she took of the fruit thereof, and did eat; and she gave also unto her husband with her, and he did eat.",ASV,Gen,Genesis
62,3,7,"And the eyes of them both were opened, and they knew that they were naked; and they sewed fig-leaves together, and made themselves aprons.",ASV,Gen,Genesis
63,3,8,And they heard the voice of Jehovah God walking in the garden in the cool of the day: and the man and his wife hid themselves from the presence of Jehovah God amongst the trees of the garden.,ASV,Gen,Genesis
64,3,9,"And Jehovah God called unto the man, and said unto him, Where art thou?",ASV,Gen,Genesis
65,3,10,"And he said, I heard thy voice in the garden, and I was afraid, because I was naked; and I hid myself.",ASV,Gen,Genesis
66,3,11,"And he said, Who told thee that thou wast naked? Hast thou eaten of the tree, whereof I commanded thee that thou shouldest not eat?",ASV,Gen,Genesis
67,3,12,"And the man said, The woman whom thou gavest to be with me, she gave me of the tree, and I did eat.",ASV,Gen,Genesis
68,3,13,"And Jehovah God said unto the woman, What is this thou hast done? And the woman said, The serpent beguiled me, and I did eat.",ASV,Gen,Genesis
69,3,14,"And Jehovah God said unto the serpent, Because thou hast done this, cursed art thou above all cattle, and above every beast of the field; upon thy belly shalt thou go, and dust shalt thou eat all the days of thy life:",ASV,Gen,Genesis
70,3,15,"and I will put enmity between thee and the woman, and between thy seed and her seed: he shall bruise thy head, and thou shalt bruise his heel.",ASV,Gen,Genesis
71,3,16,"Unto the woman he said, I will greatly multiply thy pain and thy conception; in pain thou shalt bring forth children; and thy desire shall be to thy husband, and he shall rule over thee.",ASV,Gen,Genesis
72,3,17,"And unto Adam he said, Because thou hast hearkened unto the voice of thy wife, and hast eaten of the tree, of which I commanded thee, saying, Thou shalt not eat of it: cursed is the ground for thy sake; in toil shalt thou eat of it all the days of thy life;",ASV,Gen,Genesis
73,3,18,thorns also and thistles shall it bring forth to thee; and thou shalt eat the herb of the field;,ASV,Gen,Genesis
74,3,19,"in the sweat of thy face shalt thou eat bread, till thou return unto the ground; for out of it wast thou taken: for dust thou art, and unto dust shalt thou return.",ASV,Gen,Genesis
75,3,20,And the man called his wife's name Eve; because she was the mother of all living.,ASV,Gen,Genesis
76,3,21,"And Jehovah God made for Adam and for his wife coats of skins, and clothed them.",ASV,Gen,Genesis
77,3,22,"And Jehovah God said, Behold, the man is become as one of us, to know good and evil; and now, lest he put forth his hand, and take also of the tree of life, and eat, and live for ever-",ASV,Gen,Genesis
78,3,23,"therefore Jehovah God sent him forth from the garden of Eden, to till the ground from whence he was taken.",ASV,Gen,Genesis
79,3,24,"So he drove out the man; and he placed at the east of the garden of Eden the Cherubim, and the flame of a sword which turned every way, to keep the way of the tree of life.",ASV,Gen,Genesis
80,4,1,"And the man knew Eve his wife; and she conceived, and bare Cain, and said, I have gotten a man with [the help of] Jehovah.",ASV,Gen,Genesis
81,4,2,"And again she bare his brother Abel. And Abel was a keeper of sheep, but Cain was a tiller of the ground.",ASV,Gen,Genesis
82,4,3,"And in process of time it came to pass, that Cain brought of the fruit of the ground an offering unto Jehovah.",ASV,Gen,Genesis
83,4,4,"And Abel, he also brought of the firstlings of his flock and of the fat thereof. And Jehovah had respect unto Abel and to his offering:",ASV,Gen,Genesis
84,4,5,"but unto Cain and to his offering he had not respect. And Cain was very wroth, and his countenance fell.",ASV,Gen,Genesis
85,4,6,"And Jehovah said unto Cain, Why art thou wroth? and why is thy countenance fallen?",ASV,Gen,Genesis
86,4,7,"If thou doest well, shall it not be lifted up? and if thou doest not well, sin coucheth at the door: and unto thee shall be its desire, but do thou rule over it.",ASV,Gen,Genesis
87,4,8,"And Cain told Abel his brother. And it came to pass, when they were in the field, that Cain rose up against Abel his brother, and slew him.",ASV,Gen,Genesis
88,4,9,"And Jehovah said unto Cain, Where is Abel thy brother? And he said, I know not: am I my brother's keeper?",ASV,Gen,Genesis
89,4,10,"And he said, What hast thou done? the voice of thy brother's blood crieth unto me from the ground.",ASV,Gen,Genesis
90,4,11,"And now cursed art thou from the ground, which hath opened its mouth to receive thy brother's blood from thy hand;",ASV,Gen,Genesis
91,4,12,"when thou tillest the ground, it shall not henceforth yield unto thee its strength; a fugitive and a wanderer shalt thou be in the earth.",ASV,Gen,Genesis
92,4,13,"And Cain said unto Jehovah, My punishment is greater than I can bear.",ASV,Gen,Genesis
93,4,14,"Behold, thou hast driven me out this day from the face of the ground; and from thy face shall I be hid; and I shall be a fugitive and a wanderer in the earth; and it will come to pass, that whosoever findeth me will slay me.",ASV,Gen,Genesis
94,4,15,"And Jehovah said unto him, Therefore whosoever slayeth Cain, vengeance shall be taken on him sevenfold. And Jehovah appointed a sign for Cain, lest any finding him should smite him.",ASV,Gen,Genesis
95,4,16,"And Cain went out from the presence of Jehovah, and dwelt in the land of Nod, on the east of Eden.",ASV,Gen,Genesis
96,4,17,"And Cain knew his wife; and she conceived, and bare Enoch: and he builded a city, and called the name of the city, after the name of his son, Enoch.",ASV,Gen,Genesis
97,4,18,And unto Enoch was born Irad: and Irad begat Mehujael: and Mehujael begat Methushael; and Methushael begat Lamech.,ASV,Gen,Genesis
98,4,19,"And Lamech took unto him two wives: the name of the one was Adah, and the name of the other Zillah.",ASV,Gen,Genesis
99,4,20,And Adah bare Jabal: he was the father of such as dwell in tents and [have] cattle.,ASV,Gen,Genesis
100,4,21,And his brother's name was Jubal: he was the father of all such as handle the harp and pipe.,ASV,Gen,Genesis
101,4,22,"And Zillah, she also bare Tubal-cain, the forger of every cutting instrument of brass and iron: and the sister of Tubal-cain was Naamah.",ASV,Gen,Genesis
102,4,23,"And Lamech said unto his wives: Adah and Zillah, hear my voice; Ye wives of Lamech, hearken unto my speech: For I have slain a man for wounding me, And a young man for bruising me:",ASV,Gen,Genesis
103,4,24,"If Cain shall be avenged sevenfold, Truly Lamech seventy and sevenfold.",ASV,Gen,Genesis
104,4,25,"And Adam knew his wife again; and she bare a son, and called his name Seth. For, [said she], God hath appointed me another seed instead of Abel; for Cain slew him.",ASV,Gen,Genesis
105,4,26,"And to Seth, to him also there was born a son; and he called his name Enosh. Then began men to call upon the name of Jehovah.",ASV,Gen,Genesis
106,5,1,"This is the book of the generations of Adam. In the day that God created man, in the likeness of God made he him;",ASV,Gen,Genesis
107,5,2,"male and female created he them, and blessed them, and called their name Adam, in the day when they were created.",ASV,Gen,Genesis
108,5,3,"And Adam lived a hundred and thirty years, and begat [a son] in his own likeness, after his image; and called his name Seth:",ASV,Gen,Genesis
109,5,4,and the days of Adam after he begat Seth were eight hundred years: and he begat sons and daughters.,ASV,Gen,Genesis
110,5,5,And all the days that Adam lived were nine hundred and thirty years: and he died.,ASV,Gen,Genesis
111,5,6,"And Seth lived a hundred and five years, and begat Enosh:",ASV,Gen,Genesis
112,5,7,"and Seth lived after he begat Enosh eight hundred and seven years, and begat sons and daughters:",ASV,Gen,Genesis
113,5,8,and all the days of Seth were nine hundred and twelve years: and he died.,ASV,Gen,Genesis
114,5,9,"And Enosh lived ninety years, and begat Kenan.",ASV,Gen,Genesis
115,5,10,"and Enosh lived after he begat Kenan eight hundred and fifteen years, and begat sons and daughters:",ASV,Gen,Genesis
116,5,11,and all the days of Enosh were nine hundred and five years: and he died.,ASV,Gen,Genesis
117,5,12,"And Kenan lived seventy years, and begat Mahalalel:",ASV,Gen,Genesis
118,5,13,"and Kenan lived after he begat Mahalalel eight hundred and forty years, and begat sons and daughters:",ASV,Gen,Genesis
119,5,14,and all the days of Kenan were nine hundred and ten years: and he died.,ASV,Gen,Genesis
120,5,15,"And Mahalalel lived sixty and five years, and begat Jared:",ASV,Gen,Genesis
121,5,16,"And Mahalalel lived after he begat Jared eight hundred and thirty years, and begat sons and daughters:",ASV,Gen,Genesis
122,5,17,and all the days of Mahalalel were eight hundred ninety and five years: and he died.,ASV,Gen,Genesis
123,5,18,"And Jared lived a hundred sixty and two years, and begat Enoch:",ASV,Gen,Genesis
124,5,19,"and Jared lived after he begat Enoch eight hundred years, and begat sons and daughters:",ASV,Gen,Genesis
125,5,20,And all the days of Jared were nine hundred sixty and two years: and he died.,ASV,Gen,Genesis
126,5,21,"And Enoch lived sixty and five years, and begat Methuselah:",ASV,Gen,Genesis
127,5,22,"and Enoch walked with God after he begat Methuselah three hundred years, and begat sons and daughters:",ASV,Gen,Genesis
128,5,23,and all the days of Enoch were three hundred sixty and five years:,ASV,Gen,Genesis
129,5,24,and Enoch walked with God: and he was not; for God took him.,ASV,Gen,Genesis
130,5,25,"And Methuselah lived a hundred eighty and seven years, and begat Lamech:",ASV,Gen,Genesis
131,5,26,"and Methuselah lived after he begat Lamech seven hundred eighty and two years, and begat sons and daughters.",ASV,Gen,Genesis
132,5,27,And all the days of Methuselah were nine hundred sixty and nine years: and he died.,ASV,Gen,Genesis
133,5,28,"And Lamech lived a hundred eighty and two years, and begat a son:",ASV,Gen,Genesis
134,5,29,"and he called his name Noah, saying, This same shall comfort us in our work and in the toil of our hands, [which cometh] because of the ground which Jehovah hath cursed.",ASV,Gen,Genesis
135,5,30,"And Lamech lived after he begat Noah five hundred ninety and five years, and begat sons and daughters:",ASV,Gen,Genesis
136,5,31,And all the days of Lamech were seven hundred seventy and seven years: and he died.,ASV,Gen,Genesis
137,5,32,"And Noah was five hundred years old: And Noah begat Shem, Ham, and Japheth.",ASV,Gen,Genesis
138,6,1,"And it came to pass, when men began to multiply on the face of the ground, and daughters were born unto them,",ASV,Gen,Genesis
139,6,2,that the sons of God saw the daughters of men that they were fair; and they took them wives of all that they chose.,ASV,Gen,Genesis
140,6,3,"And Jehovah said, My spirit shall not strive with man for ever, for that he also is flesh: yet shall his days be a hundred and twenty years.",ASV,Gen,Genesis
141,6,4,"The Nephilim were in the earth in those days, and also after that, when the sons of God came unto the daughters of men, and they bare children to them: the same were the mighty men that were of old, the men of renown.",ASV,Gen,Genesis
142,6,5,"And Jehovah saw that the wickedness of man was great in the earth, and that every imagination of the thoughts of his heart was only evil continually.",ASV,Gen,Genesis
143,6,6,"And it repented Jehovah that he had made man on the earth, and it grieved him at his heart.",ASV,Gen,Genesis
144,6,7,"And Jehovah said, I will destroy man whom I have created from the face of the ground; both man, and beast, and creeping things, and birds of the heavens; for it repenteth me that I have made them.",ASV,Gen,Genesis
145,6,8,But Noah found favor in the eyes of Jehovah.,ASV,Gen,Genesis
146,6,9,"These are the generations of Noah. Noah was a righteous man, [and] perfect in his generations: Noah walked with God.",ASV,Gen,Genesis
147,6,10,"And Noah begat three sons, Shem, Ham, and Japheth.",ASV,Gen,Genesis
148,6,11,"And the earth was corrupt before God, and the earth was filled with violence.",ASV,Gen,Genesis
149,6,12,"And God saw the earth, and, behold, it was corrupt; for all flesh had corrupted their way upon the earth.",ASV,Gen,Genesis
150,6,13,"And God said unto Noah, The end of all flesh is come before me; for the earth is filled with violence through them; and, behold, I will destroy them with the earth.",ASV,Gen,Genesis
151,6,14,"Make thee an ark of gopher wood; rooms shalt thou make in the ark, and shalt pitch it within and without with pitch.",ASV,Gen,Genesis
152,6,15,"And this is how thou shalt make it: the length of the ark three hundred cubits, the breadth of it fifty cubits, and the height of it thirty cubits.",ASV,Gen,Genesis
153,6,16,"A light shalt thou make to the ark, and to a cubit shalt thou finish it upward; and the door of the ark shalt thou set in the side thereof; with lower, second, and third stories shalt thou make it.",ASV,Gen,Genesis
154,6,17,"And I, behold, I do bring the flood of waters upon this earth, to destroy all flesh, wherein is the breath of life, from under heaven; everything that is in the earth shall die.",ASV,Gen,Genesis
155,6,18,"But I will establish my covenant with thee; and thou shalt come into the ark, thou, and thy sons, and thy wife, and thy sons' wives with thee.",ASV,Gen,Genesis
156,6,19,"And of every living thing of all flesh, two of every sort shalt thou bring into the ark, to keep them alive with thee; they shall be male and female.",ASV,Gen,Genesis
157,6,20,"Of the birds after their kind, and of the cattle after their kind, of every creeping thing of the ground after its kind, two of every sort shall come unto thee, to keep them alive.",ASV,Gen,Genesis
158,6,21,"And take thou unto thee of all food that is eaten, and gather it to thee; and it shall be for food for thee, and for them.",ASV,Gen,Genesis
159,6,22,"Thus did Noah; according to all that God commanded him, so did he.",ASV,Gen,Genesis
160,7,1,"And Jehovah said unto Noah, Come thou and all thy house into the ark; for thee have I seen righteous before me in this generation.",ASV,Gen,Genesis
161,7,2,"Of every clean beast thou shalt take to thee seven and seven, the male and his female; and of the beasts that are not clean two, the male and his female:",ASV,Gen,Genesis
162,7,3,"of the birds also of the heavens, seven and seven, male and female, to keep seed alive upon the face of all the earth.",ASV,Gen,Genesis
163,7,4,"For yet seven days, and I will cause it to rain upon the earth forty days and forty nights; and every living thing that I have made will I destroy from off the face of the ground.",ASV,Gen,Genesis
164,7,5,And Noah did according unto all that Jehovah commanded him.,ASV,Gen,Genesis
165,7,6,And Noah was six hundred years old when the flood of waters was upon the earth.,ASV,Gen,Genesis
166,7,7,"And Noah went in, and his sons, and his wife, and his sons' wives with him, into the ark, because of the waters of the flood.",ASV,Gen,Genesis
167,7,8,"Of clean beasts, and of beasts that are not clean, and of birds, and of everything that creepeth upon the ground,",ASV,Gen,Genesis
168,7,9,"there went in two and two unto Noah into the ark, male and female, as God commanded Noah.",ASV,Gen,Genesis
169,7,10,"And it came to pass after the seven days, that the waters of the flood were upon the earth.",ASV,Gen,Genesis
170,7,11,"In the six hundredth year of Noah's life, in the second month, on the seventeenth day of the month, on the same day were all the fountains of the great deep broken up, and the windows of heaven were opened.",ASV,Gen,Genesis
171,7,12,And the rain was upon the earth forty days and forty nights.,ASV,Gen,Genesis
172,7,13,"In the selfsame day entered Noah, and Shem, and Ham, and Japheth, the sons of Noah, and Noah's wife, and the three wives of his sons with them, into the ark;",ASV,Gen,Genesis
173,7,14,"they, and every beast after its kind, and all the cattle after their kind, and every creeping thing that creepeth upon the earth after its kind, and every bird after its kind, every bird of every sort.",ASV,Gen,Genesis
174,7,15,"And they went in unto Noah into the ark, two and two of all flesh wherein is the breath of life.",ASV,Gen,Genesis
175,7,16,"And they that went in, went in male and female of all flesh, as God commanded him: and Jehovah shut him in.",ASV,Gen,Genesis
176,7,17,"And the flood was forty days upon the earth; and the waters increased, and bare up the ark, and it was lifted up above the earth.",ASV,Gen,Genesis
177,7,18,"And the waters prevailed, and increased greatly upon the earth; and the ark went upon the face of the waters.",ASV,Gen,Genesis
178,7,19,And the waters prevailed exceedingly upon the earth; and all the high mountains that were under the whole heaven were covered.,ASV,Gen,Genesis
179,7,20,Fifteen cubits upward did the waters prevail; and the mountains were covered.,ASV,Gen,Genesis
180,7,21,"And all flesh died that moved upon the earth, both birds, and cattle, and beasts, and every creeping thing that creepeth upon the earth, and every man:",ASV,Gen,Genesis
181,7,22,"all in whose nostrils was the breath of the spirit of life, of all that was on the dry land, died.",ASV,Gen,Genesis
182,7,23,"And every living thing was destroyed that was upon the face of the ground, both man, and cattle, and creeping things, and birds of the heavens; and they were destroyed from the earth: and Noah only was left, and they that were with him in the ark.",ASV,Gen,Genesis
183,7,24,And the waters prevailed upon the earth a hundred and fifty days.,ASV,Gen,Genesis
184,8,1,"And God remembered Noah, and all the beasts, and all the cattle that were with him in the ark: and God made a wind to pass over the earth, and the waters assuaged;",ASV,Gen,Genesis
185,8,2,"the fountains also of the deep and the windows of heaven were stopped, and the rain from heaven was restrained;",ASV,Gen,Genesis
186,8,3,and the waters returned from off the earth continually: and after the end of a hundred and fifty days the waters decreased.,ASV,Gen,Genesis
187,8,4,"And the ark rested in the seventh month, on the seventeenth day of the month, upon the mountains of Ararat.",ASV,Gen,Genesis
188,8,5,"And the waters decreased continually until the tenth month: in the tenth month, on the first day of the month, were the tops of the mountains seen.",ASV,Gen,Genesis
189,8,6,"And it came to pass at the end of forty days, that Noah opened the window of the ark which he had made:",ASV,Gen,Genesis
190,8,7,"and he sent forth a raven, and it went forth to and fro, until the waters were dried up from off the earth.",ASV,Gen,Genesis
191,8,8,"And he sent forth a dove from him, to see if the waters were abated from off the face of the ground;",ASV,Gen,Genesis
192,8,9,"but the dove found no rest for the sole of her foot, and she returned unto him to the ark; for the waters were on the face of the whole earth: and he put forth his hand, and took her, and brought her in unto him into the ark.",ASV,Gen,Genesis
193,8,10,And he stayed yet other seven days; and again he sent forth the dove out of the ark;,ASV,Gen,Genesis
194,8,11,"and the dove came in to him at eventide; and, lo, in her mouth an olive-leaf plucked off: so Noah knew that the waters were abated from off the earth.",ASV,Gen,Genesis
195,8,12,"And he stayed yet other seven days, and sent forth the dove; and she returned not again unto him any more.",ASV,Gen,Genesis
196,8,13,"And it came to pass in the six hundred and first year, in the first month, the first day of the month, the waters were dried up from off the earth: and Noah removed the covering of the ark, and looked, and, behold, the face of the ground was dried.",ASV,Gen,Genesis
197,8,14,"And in the second month, on the seven and twentieth day of the month, was the earth dry.",ASV,Gen,Genesis
198,8,15,"And God spake unto Noah, saying,",ASV,Gen,Genesis
199,8,16,"Go forth from the ark, thou, and thy wife, and thy sons, and thy sons' wives with thee.",ASV,Gen,Genesis
200,8,17,"Bring forth with thee every living thing that is with thee of all flesh, both birds, and cattle, and every creeping thing that creepeth upon the earth; that they may breed abundantly in the earth, and be fruitful, and multiply upon the earth.",ASV,Gen,Genesis
201,8,18,"And Noah went forth, and his sons, and his wife, and his sons' wives with him:",ASV,Gen,Genesis
202,8,19,"every beast, every creeping thing, and every bird, whatsoever moveth upon the earth, after their families, went forth out of the ark.",ASV,Gen,Genesis
203,8,20,"And Noah builded an altar unto Jehovah, and took of every clean beast, and of every clean bird, and offered burnt-offerings on the altar.",ASV,Gen,Genesis
204,8,21,"And Jehovah smelled the sweet savor; and Jehovah said in his heart, I will not again curse the ground any more for man's sake, for that the imagination of man's heart is evil from his youth; neither will I again smite any more everything living, as I have done.",ASV,Gen,Genesis
205,8,22,"While the earth remaineth, seedtime and harvest, and cold and heat, and summer and winter, and day and night shall not cease.",ASV,Gen,Genesis
206,9,1,"And God blessed Noah and his sons, and said unto them, Be fruitful, and multiply, and replenish the earth.",ASV,Gen,Genesis
207,9,2,"And the fear of you and the dread of you shall be upon every beast of the earth, and upon every bird of the heavens; With all wherewith the ground teemeth, and all the fishes of the sea, into your hand are they delivered.",ASV,Gen,Genesis
208,9,3,Every moving thing that liveth shall be food for you; As the green herb have I given you all.,ASV,Gen,Genesis
209,9,4,"But flesh with the life thereof, [which is] the blood thereof, shall ye not eat.",ASV,Gen,Genesis
210,9,5,"And surely your blood, [the blood] of your lives, will I require; At the hand of every beast will I require it. And at the hand of man, even at the hand of every man's brother, will I require the life of man.",ASV,Gen,Genesis
211,9,6,"Whoso sheddeth man's blood, by man shall his blood be shed: For in the image of God made he man.",ASV,Gen,Genesis
212,9,7,"And you, be ye fruitful, and multiply; Bring forth abundantly in the earth, and multiply therein.",ASV,Gen,Genesis
213,9,8,"And God spake unto Noah, and to his sons with him, saying,",ASV,Gen,Genesis
214,9,9,"And I, behold, I establish my covenant with you, and with your seed after you;",ASV,Gen,Genesis
215,9,10,"and with every living creature that is with you, the birds, the cattle, and every beast of the earth with you. Of all that go out of the ark, even every beast of the earth.",ASV,Gen,Genesis
216,9,11,And I will establish my covenant with you; neither shall all flesh be cut off any more by the waters of the flood; neither shall there any more be a flood to destroy the earth.,ASV,Gen,Genesis
217,9,12,"And God said, This is the token of the covenant which I make between me and you and every living creature that is with you, for perpetual generations:",ASV,Gen,Genesis
218,9,13,"I do set my bow in the cloud, and it shall be for a token of a covenant between me and the earth.",ASV,Gen,Genesis
219,9,14,"And it shall come to pass, when I bring a cloud over the earth, that the bow shall be seen in the cloud,",ASV,Gen,Genesis
220,9,15,"and I will remember my covenant, which is between me and you and every living creature of all flesh; and the waters shall no more become a flood to destroy all flesh.",ASV,Gen,Genesis
221,9,16,"And the bow shall be in the cloud; and I will look upon it, that I may remember the everlasting covenant between God and every living creature of all flesh that is upon the earth.",ASV,Gen,Genesis
222,9,17,"And God said unto Noah, This is the token of the covenant which I have established between me and all flesh that is upon the earth.",ASV,Gen,Genesis
223,9,18,"And the sons of Noah, that went forth from the ark, were Shem, and Ham, and Japheth: and Ham is the father of Canaan.",ASV,Gen,Genesis
224,9,19,These three were the sons of Noah: and of these was the whole earth overspread.,ASV,Gen,Genesis
225,9,20,"And Noah began to be a husbandman, and planted a vineyard:",ASV,Gen,Genesis
226,9,21,"and he drank of the wine, and was drunken. And he was uncovered within his tent.",ASV,Gen,Genesis
